Category,Product Group,Item Code,Item Name,OEMCode,BBH Code,ISBN,HSNCode,Brand,Size,RSP,MRP,OSP,Vendor,CreateDate,LastModifiedDate,GST%,CESS
BOOKS,NON-FICTION,WP14131,KAMLESH PATEL:TALES FROM VEDAS & UPANISHADS,"9789391234096,BBH35061",BBH35061,9789391234096,4901.0,WESTLAND,VN8356,200.0,250.0,250.0,WESTLAND,18.Jan.22,18.Jan.22,0,0
BOOKS,FICTION,WP14132,"AKSHAY MANWANI:TIGER, BEAR & BATTLE FOR MAHOVANN","9789391234751,BBH35062",BBH35062,9789391234751,4901.0,WESTLAND,VN8357,239.0,299.0,299.0,WESTLAND,18.Jan.22,18.Jan.22,0,0
BOOKS,NON-FICTION,WP14133,MAROOF RAZA:CONTESTED LANDS,"9789390679782,BBH35063",BBH35063,9789390679782,4901.0,WESTLAND,VN8355,559.0,699.0,699.0,WESTLAND,18.Jan.22,18.Jan.22,0,0
BOOKS,MUSIC & DANCE,WP14134,REMO FERNANDES:REMO,"9789354893292,BBH35064",BBH35064,9789354893292,4901.0,HARPERCOLLINS,VN8371,639.0,799.0,799.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14135,BECOME YOUR BEST SELF RIGHT NOW,"9789390652433,BBH35065",BBH35065,9789390652433,4901.0,RUPA,VN8375,239.0,299.0,299.0,RUPA,18.Jan.22,18.Jan.22,0,0
BOOKS,BIOGRAPHY-AUTOBIOGRAPHY,WP14136,SHARAT PRADHAN:YOGI ADITYANATH,"9780143442431,BBH35066",BBH35066,9780143442431,4901.0,PENGUIN,VN8378,319.0,399.0,399.0,PENGUIN,18.Jan.22,18.Jan.22,0,0
BOOKS,BUSINESS & MANAGEMENT,WP14137,CHANDRAMOULI VENKATESAN:TRANSFORM,"9780670096374,BBH35067",BBH35067,9780670096374,4901.0,PENGUIN,VN8379,319.0,399.0,399.0,PENGUIN,18.Jan.22,22.Sep.22,0,0
NON BOOKS,CHOCOLATES,WP14138,GODIVA COLLECTION CHOCLATE 128.4 GM,"8690504155126,BBH35068",BBH35068,8690504155126,17041000.0,GOODIES,BBH35068,1499.0,1499.0,1499.0,GOODIES,18.Jan.22,18.Jan.22,18,0
BOOKS,CHILDREN,WP14139,DK:FIRST SCIENCE ENCYCLOPEDIA,"9780241188750,BBH35069",BBH35069,9780241188750,4901.0,HARPERCOLLINS,VN8383,399.0,499.0,499.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP14140,MOHAMMED WAJIHUDDIN:ALIGARH MUSLIM UNIVERSITY,"9789354893315,BBH35070",BBH35070,9789354893315,4901.0,HARPERCOLLINS,VN8384,319.0,399.0,399.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,BIOGRAPHY-AUTOBIOGRAPHY,WP14141,PRADEEP MAGAZINE:NOT JUST CRICKET,"9789354892110,BBH35071",BBH35071,9789354892110,4901.0,HARPERCOLLINS,VN8385,479.0,599.0,599.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,NON-FICTION,WP14142,CHRIS RYAN:SPECIAL FORCES CADETS (SET OF 6 BKS),"9781471411588,BBH35072",BBH35072,9781471411588,4901.0,HARPERCOLLINS,VN8386,1439.0,1799.0,1799.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP14143,HOW TO TALK COLLECTION (SET OF 5 BKS),"9781848128439,BBH35073",BBH35073,9781848128439,4901.0,HARPERCOLLINS,VN8366,1519.0,1899.0,1899.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14144,COLBY SHARMA:CURVEBALL,"9789390166909,BBH35074",BBH35074,9789390166909,4901.0,JAICO,VN8387,239.0,299.0,299.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP14145,MICHAEL GOODMAN:MODERN SPIES & WAR ON TERROR,"9789390166435,BBH35075",BBH35075,9789390166435,4901.0,JAICO,VN8388,159.0,199.0,199.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP14146,MICHAEL GOODMAN:KGB & OTHER RUSSIAN SPIES,"9789390166442,BBH35076",BBH35076,9789390166442,4901.0,JAICO,VN8389,159.0,199.0,199.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP14147,MICHEAL E. GOODMAN:CIA & OTHER AMERICAN SPIES,"9789390166459,BBH35077",BBH35077,9789390166459,4901.0,JAICO,VN8390,159.0,199.0,199.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14148,BERRY PARKER:RELATIVITY MADE RELATIVELY EASY!,"9788195062782,BBH35078",BBH35078,9788195062782,4901.0,JAICO,VN8391,280.0,350.0,350.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,HEALTH & HUMAN BODY,WP14149,SHUBHRA KRISHAN:ESSENTIAL AYURVEDA,"9789390166633,BBH35079",BBH35079,9789390166633,4901.0,JAICO,VN8392,280.0,350.0,350.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14150,DARSHALI SONI:PSYCHOLOGY OF MONEY (GUJRATI),"9789390166831,BBH35080",BBH35080,9789390166831,4901.0,JAICO,VN8394,225.0,250.0,250.0,JAICO,18.Jan.22,3.Sep.22,0,0
BOOKS,REFERENCE BOOKS,WP14151,MORGAN HOUSEL:DHAN SAMPATTI KA MANOVIGYAN (HINDI),"9789390166848,BBH35081",BBH35081,9789390166848,4901.0,JAICO,VN8395,179.1,199.0,199.0,JAICO,18.Jan.22,4.Aug.22,0,0
BOOKS,REFERENCE BOOKS,WP14152,JEFF KELLER:ATTITUDE IS EVERYTHING (HINDI),"9789390166145,BBH35082",BBH35082,9789390166145,4901.0,JAICO,VN8396,157.5,175.0,175.0,JAICO,18.Jan.22,4.Aug.22,0,0
BOOKS,REFERENCE BOOKS,WP14153,JEFF KELLER:ATTITUDE IS EVERYTHING (MARATHI),"9789390166169,BBH35083",BBH35083,9789390166169,4901.0,JAICO,VN8397,135.0,150.0,150.0,JAICO,18.Jan.22,4.Aug.22,0,0
BOOKS,REFERENCE BOOKS,WP14154,AAKAR PATEL:PRICE OF THE MODI YEARS,"9789391234225,BBH35084",BBH35084,9789391234225,4901.0,WESTLAND,VN8410,559.0,699.0,699.0,WESTLAND,18.Jan.22,18.Jan.22,0,0
BOOKS,CRIME/THRILLER/MYSTERY,WP14155,ANDY WEIR:PROJECT HAIL MARY,"9781529100624,BBH35085",BBH35085,9781529100624,4901.0,PRAKASH BOOK,VN4812,559.0,699.0,699.0,PRAKASH BOOK,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP14156,DAVID WALLIAMS:GANSTA GRANNY STRIKES AGAIN!,"9780008530228,BBH35086",BBH35086,9780008530228,4901.0,HARPERCOLLINS,VN8408,360.0,450.0,450.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,BUSINESS & MANAGEMENT,WP14157,VIKRANT PANDE:SBI STORY,"9789391234683,BBH35087",BBH35087,9789391234683,4901.0,WESTLAND,VN8409,559.0,699.0,699.0,WESTLAND,18.Jan.22,18.Jan.22,0,0
NON BOOKS,STATIONERY,WP14158,ANTIQUE TWO TONE HAPPY BIRTHDAY ROLLERBALL PEN,"1070717500121,BBH35089",BBH35089,1070717500121,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35089,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14159,ANTIQUE TWO TONE JAI GIRNAR ROLLERBALL PEN,"1070717500122,BBH35090",BBH35090,1070717500122,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35090,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14160,CROWN DUBAI ANTIQUE BALLPOINT PEN,"1070717500125,BBH35091",BBH35091,1070717500125,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35091,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14161,CROWN DUBAI ANTIQUE ROLLER BALLPOINT PEN,"1070717500126,BBH35092",BBH35092,1070717500126,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35092,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14162,THAR DUBAI ANTIQUE ROSE GOLD BALLPOINT PEN,"1070717500127,BBH35093",BBH35093,1070717500127,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35093,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14163,XUV HAPPY ANNIVERSARY ROLLER BALLPOINT PEN,"1070717500128,BBH35094",BBH35094,1070717500128,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35094,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14164,THAR ROSE GOLD ROLLER BALLPOINT PEN,"1070717500129,BBH35095",BBH35095,1070717500129,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35095,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14165,ANTIQUE TWO TONE GANESHA ROLLERBALL PEN,BBH35096,BBH35096,BBH35096,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35096,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14166,ANTIQUE TWO TONE SHIVA ROLLERBALL PEN,BBH35097,BBH35097,BBH35097,96081019.0,ENTHUSIASM STRATEGIC MARKETING,BBH35097,749.0,749.0,749.0,ENTHUSIASM STRATEGIC MARKETING,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP14167,JOTTER STD BP GT,BBH35098,BBH35098,BBH35098,96081099.0,PARKER,BBH35098,315.0,315.0,315.0,LUXOR,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14168,ROASTED PEANUT TANDOORI 150G,"8904067709840,BBH35099",BBH35099,8904067709840,20081020.0,JABSONS,BBH35099,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14169,ROASTED PEANUT BLACK PEPPER 150G,"8904067702599,BBH35100",BBH35100,8904067702599,20081020.0,JABSONS,BBH35100,140.0,140.0,140.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,16.Aug.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14170,ROASTED PEANUT CLASSIC SALTED 170G,"8904067702520,BBH35101",BBH35101,8904067702520,20081020.0,JABSONS,BBH35101,140.0,140.0,140.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14171,ROASTED PEANUT HING JEERA 150G,"8904067702568,BBH35102",BBH35102,8904067702568,20081020.0,JABSONS,BBH35102,140.0,140.0,140.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14172,ROASTED PEANUT NIMBOO PUDINA 150G,"8904067702551,BBH35103",BBH35103,8904067702551,20081020.0,JABSONS,BBH35103,140.0,140.0,140.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,19.Jul.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14173,ROASTED PEANUT-KHARI SING 210G,"8904067700298,BBH35104",BBH35104,8904067700298,20081020.0,JABSONS,BBH35104,140.0,140.0,140.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,23.Jul.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14174,GUD CHANA 160G,"8904067702513,BBH35105",BBH35105,8904067702513,21069099.0,JABSONS,BBH35105,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,17.Aug.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP16031,ROASTED CHANA TURMERIC N' PEPPER 150G,"8904067711591,BBH35106",BBH35106,8904067711591,21069099.0,JABSONS,BBH35106,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,25.Apr.22,25.Apr.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14176,ROASTED CHANA TANDOORI 150G,"8904067710990,BBH35107",BBH35107,8904067710990,21069099.0,JABSONS,BBH35107,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP16032,ROASTED CHANA LEMON N' MINT 150G,"8904067711690,BBH35108",BBH35108,8904067711690,21069099.0,JABSONS,BBH35108,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,25.Apr.22,25.Apr.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP16033,ROASTED CHANA HOT N' SPICY 150G,"8904067711607,BBH35109",BBH35109,8904067711607,21069099.0,JABSONS,BBH35109,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,25.Apr.22,31.Aug.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14179,ROASTED CHANA HING JEERA 160G,"8904067702490,BBH35110",BBH35110,8904067702490,21069099.0,JABSONS,BBH35110,140.0,140.0,140.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14180,NAMKEEN COCKTAIL 130G,"8904067709482,BBH35111",BBH35111,8904067709482,21069099.0,JABSONS,BBH35111,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14181,SOYA STICKS TANGY TOMATO 190G,"8904067708751,BBH35112",BBH35112,8904067708751,21069099.0,JABSONS,BBH35112,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14182,CHANA LADDU 410G,"8904067711850,BBH35113",BBH35113,8904067711850,21069099.0,JABSONS,BBH35113,650.0,650.0,650.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,5,0
NON BOOKS,SWEETS / NAMKEENS,WP14183,ASSORTED CHIKKI 410G,"8904067705194,BBH35114",BBH35114,8904067705194,17069090.0,JABSONS,BBH35114,420.0,420.0,420.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,2.Sep.22,5,0
NON BOOKS,SWEETS / NAMKEENS,WP14184,CHIKKI PEANUT GUD 410G,"8904067705149,BBH35115",BBH35115,8904067705149,17069090.0,JABSONS,BBH35115,320.0,320.0,320.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,5,0
NON BOOKS,SWEETS / NAMKEENS,WP14185,GAJAK AGRA GUD 410G,"8904067705804,BBH35116",BBH35116,8904067705804,17069090.0,JABSONS,BBH35116,440.0,440.0,440.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,5,0
NON BOOKS,SWEETS / NAMKEENS,WP14186,GAJAK GUD KHASTA 410G,"8904067705781,BBH35117",BBH35117,8904067705781,17069090.0,JABSONS,BBH35117,440.0,440.0,440.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,5,0
NON BOOKS,SWEETS / NAMKEENS,WP14187,KHAKHRA JEERA 190G,"8904067700762,BBH35118",BBH35118,8904067700762,21069099.0,JABSONS,BBH35118,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,5,0
NON BOOKS,SWEETS / NAMKEENS,WP14188,KHAKHRA METHI 190G,"8904067700755,BBH35119",BBH35119,8904067700755,21069099.0,JABSONS,BBH35119,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,13.Sep.22,5,0
NON BOOKS,SWEETS / NAMKEENS,WP14189,ROASTED NAMKEEN CORNFLAKES MIX 210G,"8904067704890,BBH35120",BBH35120,8904067704890,21069099.0,JABSONS,BBH35120,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,18.Jan.22,12,0
NON BOOKS,SWEETS / NAMKEENS,WP14190,ROASTED NAMKEEN MULTI GRAIN 210G,"8904067700199,BBH35121",BBH35121,8904067700199,21069099.0,JABSONS,BBH35121,160.0,160.0,160.0,JABSONS FOODS PRIVATE LIMITED,18.Jan.22,19.Jul.22,12,0
BOOKS,FICTION,WP14191,ADVENTURE OF FELUDA:TROUBLE IN GANGTOK,"9780143335641,BBH35122",BBH35122,9780143335641,4901.0,PENGUIN,VN5435,120.0,150.0,150.0,PENGUIN,18.Jan.22,18.Jan.22,0,0
BOOKS,FICTION,WP14192,ANITA DESAI:CLEAR LIGHT OF DAY,"9788184000153,BBH35123",BBH35123,9788184000153,4901.0,PENGUIN,VN8417,280.0,350.0,350.0,PENGUIN,18.Jan.22,18.Jan.22,0,0
BOOKS,FICTION,WP14193,"ANITA DESAI: FASTING FEASTING,","9788184000580,BBH35124",BBH35124,9788184000580,4901.0,PENGUIN,VN8420,280.0,350.0,350.0,PENGUIN,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP14194,VIKRAM SAMPATH:SAVARKAR:EK BHULE BISRE ATEET KI GOONJ (HIND,"9780143450702,BBH35125",BBH35125,9780143450702,4901.0,PENGUIN,VN8453,360.0,450.0,450.0,PENGUIN,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14195,MANU S PILLA:WHERE GODS DEWLL,"9789391234768,BBH35126",BBH35126,9789391234768,4901.0,WESTLAND,VN8459,399.0,499.0,499.0,WESTLAND,18.Jan.22,18.Jan.22,0,0
NON BOOKS,TOY,WP14196,SUPER QUILLER - BLUE,"8906057361342,BBH35127",BBH35127,8906057361342,95030030.0,IMAGIMAKE,QT05,599.0,599.0,599.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,18,0
NON BOOKS,TOY,WP14197,SUPER QUILLER - PINK,"8906057361359,BBH35128",BBH35128,8906057361359,95030030.0,IMAGIMAKE,QT06,599.0,599.0,599.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,18,0
NON BOOKS,TOY,WP14198,SPYROSITY  - PRINCESS,"8906057365050,BBH35129",BBH35129,8906057365050,95030090.0,IMAGIMAKE,SS16,249.0,249.0,249.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,20.May.22,12,0
NON BOOKS,TOY,WP14199,SPYROSITY  - SPACE,"8906057365067,BBH35130",BBH35130,8906057365067,95030090.0,IMAGIMAKE,SS17,249.0,249.0,249.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,20.May.22,12,0
NON BOOKS,TOY,WP14200,SPYROSITY  - OCEAN,"8906057365074,BBH35131",BBH35131,8906057365074,95030090.0,IMAGIMAKE,SS18,249.0,249.0,249.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,20.May.22,12,0
NON BOOKS,TOY,WP14201,SPYROSITY - PET PALS,"8906057365005,BBH35132",BBH35132,8906057365005,95030090.0,IMAGIMAKE,SS13,129.0,129.0,129.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14202,SPYROSITY - YUMMY TREATS,"8906057365012,BBH35133",BBH35133,8906057365012,95030090.0,IMAGIMAKE,SS14,129.0,129.0,129.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14203,SPYROSITY - MONSTERS,"8906057365029,BBH35134",BBH35134,8906057365029,95030090.0,IMAGIMAKE,SS15,129.0,129.0,129.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14204,MAPOLOGY: STATES OF INDIA,"8906057360253,BBH35135",BBH35135,8906057360253,95030090.0,IMAGIMAKE,MP01,275.0,275.0,275.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14205,MAPOLOGY: WORLD,"8906057362868,BBH35136",BBH35136,8906057362868,95030090.0,IMAGIMAKE,MP10,349.0,349.0,349.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14206,MAPOLOGY: INDIA WITH CAPITALS,"8906057362912,BBH35137",BBH35137,8906057362912,95030090.0,IMAGIMAKE,MP12,449.0,449.0,449.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14207,STAMP ART - OCEAN,"8906057365142,BBH35138",BBH35138,8906057365142,95030090.0,IMAGIMAKE,SA03,199.0,199.0,199.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14208,STAMP ART - FOOD,"8906057365159,BBH35139",BBH35139,8906057365159,95030090.0,IMAGIMAKE,SA04,199.0,199.0,199.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14209,STAMP ART - JUNGLE,"8906057365173,BBH35140",BBH35140,8906057365173,95030090.0,IMAGIMAKE,SA06,199.0,199.0,199.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14210,WINDOW ART - YUMMY TREATS,"8906057364732,BBH35141",BBH35141,8906057364732,95030090.0,IMAGIMAKE,FM04,299.0,299.0,299.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14211,WINDOW ART - DINO PALS,"8906057364749,BBH35142",BBH35142,8906057364749,95030090.0,IMAGIMAKE,FM05,299.0,299.0,299.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14212,WINDOW ART - AQUA WORLD,"8906057364756,BBH35143",BBH35143,8906057364756,95030090.0,IMAGIMAKE,FM06,299.0,299.0,299.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14213,WINDOW ART - CHRISTMAS,"8906057365111,BBH35144",BBH35144,8906057365111,95030090.0,IMAGIMAKE,FM23,299.0,299.0,299.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14214,WINDOW ART - PRINCESS,"8906057365630,BBH35145",BBH35145,8906057365630,95030090.0,IMAGIMAKE,FM25,299.0,299.0,299.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14215,WINDOW ART - UNICORN,"8906057365647,BBH35146",BBH35146,8906057365647,95030090.0,IMAGIMAKE,FM26,119.0,119.0,119.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP14216,CHRISTMAS CRAFT KIT,"8906057366125,BBH35147",BBH35147,8906057366125,95030090.0,IMAGIMAKE,IM07,599.0,599.0,599.0,IMAGIMAKE PLAY SOLUTIONS PVT LTD,18.Jan.22,18.Jan.22,12,0
BOOKS,REFERENCE BOOKS,WP14217,BBH:FRIENDS:TREASURY OF QUOTATION (BWD),"9780762402540,BBH35148",BBH35148,9780762402540,4901.0,WILCO INTERNATIONAL,BH2674,199.0,399.0,399.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14218,BBH:ABSOLUTELY ABSORBING:BATHROOM READER (BWD),"9780762413850,BBH35149",BBH35149,9780762413850,4901.0,WILCO INTERNATIONAL,BH2675,199.0,399.0,399.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP14219,POKEMON COLORING KIT (STK),"9780762462445,BBH35150",BBH35150,9780762462445,4901.0,WILCO INTERNATIONAL,GX6783,149.0,599.0,599.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14220,YOU ARE A BADASS TALKING BUTTON (STK),"9780762460083,BBH35151",BBH35151,9780762460083,4901.0,WILCO INTERNATIONAL,GX6782,199.0,399.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,GIFT BOOKS,WP14221,MINI BOOK:SO IN LOVE (BWD),"9781861876522,BBH35152",BBH35152,9781861876522,4901.0,WILCO INTERNATIONAL,GX5517,99.0,199.0,99.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,RELIGION/SPIRITUALITY,WP14222,DAD:MAKES OUR WORLD (MINI BOOK),"9781861875969,BBH35153",BBH35153,9781861875969,4901.0,WILCO INTERNATIONAL,GX4863,99.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,NON-FICTION,WP14223,MINI BOOK:LOVE CAN CHANGE OUR WORLD,"9781861876492,BBH35154",BBH35154,9781861876492,4901.0,WILCO INTERNATIONAL,GX4868,99.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,GIFT BOOKS,WP14224,"BBH:MINI BOOK:SISTERS, WONDERFUL SISTERS (BWD)","9781861876003,BBH35155",BBH35155,9781861876003,4901.0,WILCO INTERNATIONAL,BH2752,99.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,GIFT BOOKS,WP14225,BBH:MINI BOOK:TO A LOVELY MOTHER (BWD),"9781861876485,BBH35156",BBH35156,9781861876485,4901.0,WILCO INTERNATIONAL,BH2753,99.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,GIFT BOOKS,WP16034,BBH:MINI BOOK:YOU'RE A GREAT SON (BWD),"9781846343162,BBH35157",BBH35157,9781846343162,4901.0,WILCO INTERNATIONAL,BH2754,99.0,199.0,199.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,GIFT BOOKS,WP14227,"BBH:MINI BOOK:LITTLE BABY, LITTLE TREASURE (BWD)","9781846343179,BBH35158",BBH35158,9781846343179,4901.0,WILCO INTERNATIONAL,BH2755,99.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP14228,BBH:LITTLE BOOK OF GETTING WHAT YOU WANT,"9780091882167,BBH35159",BBH35159,9780091882167,4901.0,WILCO INTERNATIONAL,BH2790,99.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,GIFT BOOKS,WP14229,MINI BOOK:TO A LOVELY GRANDMA (BWD),"9781846340048,BBH35160",BBH35160,9781846340048,4901.0,WILCO INTERNATIONAL,GX5693,99.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
